"","LSOA11CD","LSOA11NM","MEAN"
"3994","E01004444","Waltham Forest 017D",33.5015321756895
"3995","E01002727","Islington 021C",33.5013100436681
"3996","E01003332","Lewisham 033D",33.4980099502488
"3997","E01003304","Lewisham 039D",33.4962406015038
"3998","E01002048","Haringey 027D",33.4938775510204
"3999","E01000634","Brent 019E",33.4937088076693
"4000","E01002764","Islington 010A",33.4919540229885
"4001","E01001779","Hackney 026A",33.4874910650465
"4002","E01002840","Kensington and Chelsea 021A",33.4861878453039
"4003","E01004396","Waltham Forest 012A",33.4783377541998
"4004","E01003544","Newham 001B",33.4717477003942
"4005","E01004428","Waltham Forest 026B",33.463676563487
"4006","E01003489","Newham 019B",33.4634946677605
"4007","E01002699","Islington 017B",33.4627192982456
"4008","E01002730","Islington 007A",33.4598278335725
"4009","E01032744","Ealing 010G",33.4581872809214
"4010","E01003390","Merton 018D",33.4554242749731
"4011","E01000935","Camden 020E",33.4532488114105
"4012","E01002503","Hillingdon 027C",33.4530761209593
"4013","E01003987","Southwark 011B",33.4506627393225
"4014","E01001328","Ealing 009C",33.4491458607096
"4015","E01002864","Kensington and Chelsea 009A",33.4488769694938
"4016","E01000085","Barking and Dagenham 013E",33.4429160935351
"4017","E01001117","Croydon 015C",33.4427173287277
"4018","E01001158","Croydon 005E",33.4426705370102
"4019","E01004263","Tower Hamlets 007C",33.4425634824667
"4020","E01001893","Hammersmith and Fulham 013A",33.4421593830334
"4021","E01004013","Southwark 019D",33.4419263456091
"4022","E01001859","Hammersmith and Fulham 008A",33.4370922646785
"4023","E01004674","Westminster 005A",33.4321266968326
"4024","E01003183","Lambeth 005E",33.4297956493078
"4025","E01004755","Westminster 010B",33.4291958041958
"4026","E01001981","Haringey 018B",33.4117647058824
"4027","E01003537","Newham 024C",33.4112197632527
"4028","E01001203","Ealing 025D",33.406798245614
"4029","E01001799","Hackney 003A",33.4061930783242
"4030","E01003934","Southwark 002C",33.405648267009
"4031","E01002772","Islington 002F",33.4039735099338
"4032","E01000946","Camden 021B",33.4038979888036
"4033","E01001149","Croydon 006B",33.4026988636364
"4034","E01004723","Westminster 005F",33.3995749202976
"4035","E01003534","Newham 010E",33.3995633187773
"4036","E01004286","Tower Hamlets 019C",33.397190293742
"4037","E01001980","Haringey 018A",33.3960749330954
"4038","E01002606","Hounslow 026C",33.3946341463415
"4039","E01004303","Tower Hamlets 025D",33.3929046563193
"4040","E01001011","Croydon 019E",33.3821202531646
"4041","E01003150","Lambeth 032F",33.3813868613139
"4042","E01001759","Hackney 016E",33.3783783783784
"4043","E01032570","Bromley 042D",33.3749453432444
"4044","E01004241","Tower Hamlets 012B",33.3683767872161
"4045","E01003575","Newham 005B",33.3654371584699
"4046","E01003758","Redbridge 023D",33.3595505617978
"4047","E01032720","Southwark 009F",33.3535108958838
"4048","E01001925","Hammersmith and Fulham 025A",33.3511988716502
"4049","E01004197","Tower Hamlets 002A",33.3371121718377
"4050","E01001765","Hackney 010B",33.336546184739
"4051","E01003058","Lambeth 015E",33.3291995490417
"4052","E01000848","Camden 011C",33.3256281407035
"4053","E01003633","Newham 020C",33.3246073298429
"4054","E01002595","Hounslow 022E",33.3221153846154
"4055","E01032646","Southwark 003I",33.3220478943022
"4056","E01004244","Tower Hamlets 020B",33.3205317577548
"4057","E01000548","Brent 028D",33.3100558659218
"4058","E01001843","Hackney 023E",33.2990527740189
"4059","E01003606","Newham 022D",33.2946537059538
"4060","E01001487","Enfield 023C",33.2926640926641
"4061","E01000930","Camden 020B",33.2902127659574
"4062","E01002784","Islington 010C",33.2841614906832
"4063","E01002777","Islington 012A",33.2810126582279
"4064","E01004336","Waltham Forest 026A",33.2788191190253
"4065","E01000008","Barking and Dagenham 015B",33.2770585189021
"4066","E01001725","Hackney 004A",33.2769230769231
"4067","E01000920","Camden 027D",33.2685798381163
"4068","E01004373","Waltham Forest 025B",33.2683438155136
"4069","E01003631","Newham 020A",33.2680097680098
"4070","E01033727","Greenwich 035B",33.2629931120852
"4071","E01000596","Brent 021A",33.2578680203046
"4072","E01002792","Islington 017E",33.2566037735849
"4073","E01001741","Hackney 009A",33.2505966587112
"4074","E01001978","Haringey 011C",33.2481031866464
"4075","E01003970","Southwark 016C",33.2481012658228
"4076","E01004458","Waltham Forest 012C",33.2432847275518
"4077","E01000551","Brent 034C",33.2428466617755
"4078","E01001831","Hackney 009D",33.237396883593
"4079","E01003252","Lewisham 002D",33.2362637362637
"4080","E01001897","Hammersmith and Fulham 009C",33.2284210526316
"4081","E01004552","Wandsworth 008C",33.2275670675301
"4082","E01004238","Tower Hamlets 008D",33.2263409154732
"4083","E01003546","Newham 001C",33.2211453744493
"4084","E01002662","Hounslow 017C",33.219385719984
"4085","E01002744","Islington 009D",33.2192893401015
"4086","E01003156","Lambeth 023B",33.2188841201717
"4087","E01003529","Newham 010A",33.2158028887001
"4088","E01004056","Southwark 008A",33.2155401809473
"4089","E01004372","Waltham Forest 023C",33.2123983739837
"4090","E01001110","Croydon 020D",33.2101496421601
"4091","E01003558","Newham 008B",33.2078614257162
"4092","E01002599","Hounslow 025C",33.2072567344695
"4093","E01004556","Wandsworth 009B",33.2025948103792
"4094","E01001761","Hackney 016F",33.1956928838951
"4095","E01000916","Camden 027B",33.1951384199865
"4096","E01000957","Camden 019C",33.1948497854077
"4097","E01004314","Tower Hamlets 006B",33.1947743467934
"4098","E01004661","Westminster 012C",33.1902587519026
"4099","E01004340","Waltham Forest 027E",33.1819566044918
"4100","E01002064","Haringey 036C",33.175965665236
"4101","E01000468","Bexley 001C",33.1577134986226
"4102","E01004231","Tower Hamlets 004D",33.1454711802379
"4103","E01003621","Newham 023C",33.1452095808383
"4104","E01002492","Hillingdon 030E",33.1451675009626
"4105","E01004369","Waltham Forest 023A",33.1450777202073
"4106","E01003248","Lewisham 002B",33.1439749608764
"4107","E01004239","Tower Hamlets 008E",33.1428571428571
"4108","E01002845","Kensington and Chelsea 019B",33.1410437235543
"4109","E01002793","Islington 016F",33.1408182683159
"4110","E01002603","Hounslow 025E",33.1406672678088
"4111","E01003623","Newham 023E",33.1391808626314
"4112","E01000901","Camden 007D",33.138548539114
"4113","E01002766","Islington 015E",33.136170212766
"4114","E01001363","Ealing 026D",33.1324303987961
"4115","E01003511","Newham 036A",33.1315789473684
"4116","E01003094","Lambeth 010C",33.1238938053097
"4117","E01000082","Barking and Dagenham 007E",33.1236987140233
"4118","E01003556","Newham 008A",33.113750899928
"4119","E01004054","Southwark 001D",33.1090757701915
"4120","E01004216","Tower Hamlets 030B",33.1065482796892
"4121","E01004322","Tower Hamlets 017A",33.1024911032028
"4122","E01003622","Newham 023D",33.0988608624898
"4123","E01003594","Newham 026A",33.0955249569707
"4124","E01002779","Islington 012C",33.0828828828829
"4125","E01001947","Hammersmith and Fulham 021A",33.0798548094374
"4126","E01002698","Islington 017A",33.0791168353266
"4127","E01000552","Brent 034D",33.0693181818182
"4128","E01001330","Ealing 008D",33.0687354020687
"4129","E01003018","Lambeth 020A",33.065274151436
"4130","E01003911","Southwark 020A",33.0631578947368
"4131","E01002803","Islington 020E",33.0597183098592
"4132","E01001757","Hackney 016C",33.0585858585859
"4133","E01001748","Hackney 020A",33.0583286595625
"4134","E01004329","Waltham Forest 028C",33.0566037735849
"4135","E01001982","Haringey 018C",33.0552907530982
"4136","E01001372","Ealing 037F",33.0526315789474
"4137","E01004537","Wandsworth 007B",33.0477408354646
"4138","E01004331","Waltham Forest 028E",33.044734389562
"4139","E01002869","Kensington and Chelsea 009E",33.0354679802956
"4140","E01003502","Newham 030C",33.0343486714193
"4141","E01001820","Hackney 024E",33.0331753554502
"4142","E01003188","Lambeth 009E",33.0314009661836
"4143","E01001868","Hammersmith and Fulham 012C",33.0290598290598
"4144","E01003175","Lambeth 024D",33.0265560165975
"4145","E01000854","Camden 026D",33.0225959012086
"4146","E01004246","Tower Hamlets 018B",33.0113077679449
"4147","E01033494","Islington 006G",33.0009661835749
"4148","E01000657","Bromley 039D",33
"4149","E01001638","Greenwich 038A",33
"4150","E01001855","Hammersmith and Fulham 010B",33
"4151","E01003154","Lambeth 030E",33
"4152","E01004205","Tower Hamlets 013A",33
"4153","E01004742","Westminster 022A",33
"4154","E01003695","Redbridge 035F",32.99375975039
"4155","E01001758","Hackney 016D",32.9904229848364
"4156","E01002758","Islington 001C",32.9899074852817
"4157","E01000924","Camden 009C",32.9835221421215
"4158","E01003025","Lambeth 021E",32.9715762273902
"4159","E01004699","Westminster 017F",32.9692307692308
"4160","E01001921","Hammersmith and Fulham 020B",32.9662698412698
"4161","E01002809","Islington 003E",32.9657836644592
"4162","E01001368","Ealing 037C",32.9640344018765
"4163","E01004535","Wandsworth 007A",32.9636835278859
"4164","E01002069","Haringey 024B",32.9605343047966
"4165","E01002765","Islington 015D",32.9603903559127
"4166","E01002043","Haringey 026A",32.9534671532847
"4167","E01000528","Brent 025F",32.9505597014925
"4168","E01002707","Islington 022B",32.9491955969517
"4169","E01003683","Redbridge 030A",32.9489711934156
"4170","E01001780","Hackney 027D",32.9480401093892
"4171","E01004257","Tower Hamlets 024D",32.9437751004016
"4172","E01001729","Hackney 019A",32.9416796267496
"4173","E01002397","Hillingdon 021C",32.9383599339571
"4174","E01003258","Lewisham 028C",32.932119205298
"4175","E01002843","Kensington and Chelsea 021D",32.9287833827893
"4176","E01003581","Newham 002B",32.9233753637245
"4177","E01003607","Newham 026D",32.9080095162569
"4178","E01002881","Kensington and Chelsea 005E",32.8963730569948
"4179","E01033153","Waltham Forest 020G",32.8911314984709
"4180","E01004656","Westminster 014D",32.8845901639344
"4181","E01004374","Waltham Forest 025C",32.8794712286159
"4182","E01001753","Hackney 025B",32.8794233289646
"4183","E01003107","Lambeth 003D",32.8752978554408
"4184","E01033083","Hounslow 018F",32.8727139722019
"4185","E01000868","Camden 015D",32.8689903846154
"4186","E01000089","Barking and Dagenham 020D",32.8689609530113
"4187","E01004308","Tower Hamlets 015C",32.86004784689
"4188","E01033607","Westminster 014G",32.8591715976331
"4189","E01002735","Islington 003A",32.8562091503268
"4190","E01002394","Hillingdon 021A",32.8543293718166
"4191","E01001772","Hackney 024A",32.8530734632684
"4192","E01004005","Southwark 023D",32.8482084690554
"4193","E01002861","Kensington and Chelsea 014D",32.8461538461538
"4194","E01000012","Barking and Dagenham 015D",32.84375
"4195","E01003122","Lambeth 004D",32.8419452887538
"4196","E01002776","Islington 014E",32.8351158645276
"4197","E01001839","Hackney 023C",32.8270893371758
"4198","E01004577","Wandsworth 003C",32.8196010407632
"4199","E01003508","Newham 031B",32.8188021228203
"4200","E01000846","Camden 014C",32.8149939540508
"4201","E01033488","Islington 011G",32.8149253731343
"4202","E01003637","Newham 021D",32.8101402373247
"4203","E01002508","Hillingdon 026E",32.8071509009009
"4204","E01004739","Westminster 024E",32.8068965517241
"4205","E01032784","Tower Hamlets 004G",32.8052550231839
"4206","E01003488","Newham 019A",32.8020265003897
"4207","E01002426","Hillingdon 021F",32.7931839402428
"4208","E01002783","Islington 010B",32.7896373056995
"4209","E01003022","Lambeth 021B",32.7870855148342
"4210","E01001870","Hammersmith and Fulham 012D",32.7838899803536
"4211","E01002710","Islington 019D",32.7835926449788
"4212","E01003186","Lambeth 007D",32.7772443590975
"4213","E01003564","Newham 014B",32.7767695099819
"4214","E01004010","Southwark 022D",32.7759689922481
"4215","E01002778","Islington 012B",32.771878072763
"4216","E01003572","Newham 008E",32.7699784017279
"4217","E01001005","Croydon 019A",32.7682263329706
"4218","E01002045","Haringey 026B",32.7678041543027
"4219","E01001764","Hackney 010A",32.7590476190476
"4220","E01004198","Tower Hamlets 002B",32.7489669421488
"4221","E01004423","Waltham Forest 020D",32.7403921568627
"4222","E01000011","Barking and Dagenham 016C",32.7361419068736
"4223","E01003915","Southwark 024C",32.7349027635619
"4224","E01004682","Westminster 016B",32.7325327510917
"4225","E01001908","Hammersmith and Fulham 015B",32.7284768211921
"4226","E01000603","Brent 021D",32.7265170407315
"4227","E01004209","Tower Hamlets 011B",32.7248803827751
"4228","E01002028","Haringey 010B",32.71699669967
"4229","E01002827","Kensington and Chelsea 008D",32.7159763313609
"4230","E01003554","Newham 009C",32.7124248496994
"4231","E01033608","Westminster 007G",32.7108655616943
"4232","E01001744","Hackney 021B",32.7096307023896
"4233","E01033489","Islington 022G",32.707264957265
"4234","E01001840","Hackney 022B",32.7042513863216
"4235","E01000956","Camden 022E",32.7034956304619
"4236","E01000937","Camden 025B",32.7021276595745
"4237","E01003595","Newham 026B",32.7011111111111
"4238","E01003937","Southwark 009B",32.6969365426696
"4239","E01001724","Hackney 006B",32.696735395189
"4240","E01004207","Tower Hamlets 011A",32.689556509299
"4241","E01004478","Wandsworth 017B",32.6761006289308
"4242","E01003936","Southwark 009A",32.6711478800414
"4243","E01003978","Southwark 004B",32.6666666666667
"4244","E01032637","Southwark 003F",32.6658097686375
"4245","E01000544","Brent 034A",32.66391184573
"4246","E01002801","Islington 020C",32.6628679962013
"4247","E01002664","Hounslow 017E",32.6619065997684
"4248","E01004335","Waltham Forest 027A",32.6597337770383
"4249","E01003101","Lambeth 003A",32.6492281303602
"4250","E01002584","Hounslow 013B",32.646686746988
"4251","E01004668","Westminster 023D",32.6449275362319
"4252","E01003089","Lambeth 008A",32.6375282592313
"4253","E01004650","Westminster 002C",32.6271282633371
"4254","E01003171","Lambeth 020B",32.6226765799257
"4255","E01002829","Kensington and Chelsea 004A",32.6214788732394
"4256","E01002787","Islington 010E",32.6177536231884
"4257","E01004268","Tower Hamlets 012E",32.61328125
"4258","E01003109","Lambeth 003E",32.6127320954907
"4259","E01004652","Westminster 017A",32.6088794926004
"4260","E01001373","Ealing 037G",32.6054376657825
"4261","E01003045","Lambeth 011A",32.5901926444834
"4262","E01004669","Westminster 024B",32.5827725437416
"4263","E01004515","Wandsworth 012D",32.5780952380952
"4264","E01004276","Tower Hamlets 031C",32.5708860759494
"4265","E01004289","Tower Hamlets 016C",32.5696682464455
"4266","E01000501","Brent 011C",32.564362714014
"4267","E01004586","Wandsworth 009C",32.5613425925926
"4268","E01003177","Lambeth 020D",32.5571428571429
"4269","E01003516","Newham 032C",32.5550660792952
"4270","E01032783","Tower Hamlets 031G",32.5365853658537
"4271","E01002885","Kensington and Chelsea 006D",32.532196969697
"4272","E01000467","Bexley 001B",32.5248429468875
"4273","E01004708","Westminster 006D",32.5171568627451
"4274","E01004248","Tower Hamlets 018C",32.5099526066351
"4275","E01002600","Hounslow 025D",32.5059710873664
"4276","E01001747","Hackney 014B",32.5028248587571
"4277","E01002880","Kensington and Chelsea 005D",32.4984662576687
"4278","E01001856","Hammersmith and Fulham 010C",32.4951338199513
"4279","E01002804","Islington 001D",32.4939647168059
"4280","E01004283","Tower Hamlets 016A",32.4927726675427
"4281","E01033491","Islington 011H",32.4915522703273
"4282","E01002491","Hillingdon 032D",32.4857293868922
"4283","E01002868","Kensington and Chelsea 009D",32.4814814814815
"4284","E01003533","Newham 011A",32.4813829787234
"4285","E01004222","Tower Hamlets 001A",32.4799708667152
"4286","E01004686","Westminster 015E",32.4724409448819
"4287","E01004728","Westminster 003D",32.4722222222222
"4288","E01003604","Newham 031D",32.4663885025498
"4289","E01004407","Waltham Forest 013A",32.4652406417112
"4290","E01032770","Tower Hamlets 032B",32.4590909090909
"4291","E01003917","Southwark 020C",32.4582577132486
"4292","E01001938","Hammersmith and Fulham 025D",32.4520813165537
"4293","E01004326","Tower Hamlets 017D",32.4470868014269
"4294","E01033605","Westminster 009K",32.4460916442048
"4295","E01003912","Southwark 019A",32.4376558603491
"4296","E01002914","Kensington and Chelsea 019E",32.4371122391427
"4297","E01002862","Kensington and Chelsea 014E",32.4343891402715
"4298","E01032777","Tower Hamlets 028F",32.4214729370009
"4299","E01004290","Tower Hamlets 016D",32.4141414141414
"4300","E01004666","Westminster 023B",32.412100456621
"4301","E01001777","Hackney 027B",32.4054395951929
"4302","E01003984","Southwark 023A",32.4041262135922
"4303","E01002097","Haringey 005D",32.4020427112349
"4304","E01002857","Kensington and Chelsea 001E",32.3865131578947
"4305","E01001676","Greenwich 033C",32.3831562974203
"4306","E01002105","Haringey 007D",32.3822115384615
"4307","E01033595","Westminster 013E",32.3805738658395
"4308","E01033133","Wandsworth 004G",32.3800675675676
"4309","E01002812","Kensington and Chelsea 013A",32.3774834437086
"4310","E01033732","Greenwich 036D",32.3660714285714
"4311","E01001861","Hammersmith and Fulham 006C",32.3605633802817
"4312","E01004756","Westminster 006E",32.3525423728814
"4313","E01004536","Wandsworth 008B",32.3480293921176
"4314","E01003568","Newham 017A",32.3456221198157
"4315","E01002747","Islington 006B",32.344562078922
"4316","E01002760","Islington 002E",32.3432671081678
"4317","E01002742","Islington 006A",32.342566943675
"4318","E01002648","Hounslow 018C",32.3399057008144
"4319","E01004251","Tower Hamlets 023A",32.337984496124
"4320","E01004266","Tower Hamlets 007D",32.3365973072215
"4321","E01002808","Islington 003D",32.3297952994693
"4322","E01003523","Newham 024A",32.3275024295432
"4323","E01003522","Newham 018C",32.3264248704663
"4324","E01003499","Newham 030A",32.3259085580305
"4325","E01001746","Hackney 016B",32.3248031496063
"4326","E01003618","Newham 012C",32.3191094619666
"4327","E01004696","Westminster 017D",32.3153153153153
"4328","E01004421","Waltham Forest 018B",32.3081761006289
"4329","E01004589","Wandsworth 009E",32.3072916666667
"4330","E01001730","Hackney 019B",32.3070444104135
"4331","E01004667","Westminster 023C",32.3048128342246
"4332","E01003132","Lambeth 024A",32.303409881698
"4333","E01001842","Hackney 023D",32.2975460122699
"4334","E01004274","Tower Hamlets 031A",32.2858837485172
"4335","E01003301","Lewisham 003C",32.284594095941
"4336","E01004695","Westminster 017C",32.2819614711033
"4337","E01003784","Redbridge 029B",32.28125
"4338","E01004404","Waltham Forest 014D",32.2756113681428
"4339","E01004567","Wandsworth 002E",32.2722646310433
"4340","E01004524","Wandsworth 037D",32.2699386503067
"4341","E01003490","Newham 019C",32.2676616915423
"4342","E01003491","Newham 022A",32.2647914645975
"4343","E01000845","Camden 014B",32.2514817950889
"4344","E01003137","Lambeth 022B",32.25
"4345","E01003501","Newham 030B",32.2498418722328
"4346","E01004024","Southwark 011C",32.2493723849372
"4347","E01004225","Tower Hamlets 004A",32.2484567901235
"4348","E01001828","Hackney 028B",32.2437902483901
"4349","E01000640","Brent 024B",32.2397151898734
"4350","E01004324","Tower Hamlets 017C",32.2390180878553
"4351","E01004684","Westminster 015C",32.2389937106918
"4352","E01001366","Ealing 037A",32.2373081463991
"4353","E01001852","Hammersmith and Fulham 007A",32.2194480946124
"4354","E01002826","Kensington and Chelsea 008C",32.2177419354839
"4355","E01001738","Hackney 012C",32.2156215621562
"4356","E01002081","Haringey 012D",32.2070452911574
"4357","E01033601","Westminster 009G",32.2036697247706
"4358","E01002842","Kensington and Chelsea 021C",32.1988304093567
"4359","E01002493","Hillingdon 032E",32.1918903483724
"4360","E01004038","Southwark 010C",32.1878504672897
"4361","E01002716","Islington 014A",32.1820964039786
"4362","E01001295","Ealing 017B",32.1740740740741
"4363","E01003783","Redbridge 029A",32.16008492569
"4364","E01032775","Tower Hamlets 031F",32.1540785498489
"4365","E01002743","Islington 009C",32.1453790238837
"4366","E01003120","Lambeth 032D",32.1394395078606
"4367","E01033598","Westminster 009F",32.1318681318681
"4368","E01032805","Southwark 022F",32.1174458380844
"4369","E01002873","Kensington and Chelsea 007C",32.1153846153846
"4370","E01004233","Tower Hamlets 003D",32.1128266033254
"4371","E01003507","Newham 031A",32.1091283459163
"4372","E01001885","Hammersmith and Fulham 015A",32.1078260869565
"4373","E01000891","Camden 007C",32.1072796934866
"4374","E01003636","Newham 020E",32.1051051051051
"4375","E01004060","Southwark 008E",32.1003976143141
"4376","E01032781","Tower Hamlets 033C",32.097605893186
"4377","E01004007","Southwark 018E",32.0925221799747
"4378","E01001257","Ealing 008A",32.0849397590361
"4379","E01003565","Newham 014C",32.0843644544432
"4380","E01001924","Hammersmith and Fulham 020E",32.0786749482402
"4381","E01004033","Southwark 007C",32.0776566757493
"4382","E01004670","Westminster 009A",32.0775656324582
"4383","E01004580","Wandsworth 004C",32.0762867647059
"4384","E01003542","Newham 024D",32.0742647058824
"4385","E01003685","Redbridge 030C",32.066783831283
"4386","E01003129","Lambeth 004E",32.065011820331
"4387","E01004718","Westminster 004A",32.0649171270718
"4388","E01004284","Tower Hamlets 019A",32.0497151734852
"4389","E01004212","Tower Hamlets 011D",32.0488095238095
"4390","E01000655","Bromley 039B",32.0470119521912
"4391","E01004662","Westminster 012D",32.0411111111111
"4392","E01002745","Islington 013C",32.039055404178
"4393","E01002733","Islington 007C",32.0302013422819
"4394","E01000860","Camden 018D",32.0248328557784
"4395","E01003736","Redbridge 033D",32.0161943319838
"4396","E01002546","Hillingdon 023D",32.0073568050447
"4397","E01001732","Hackney 019C",32.0063291139241
"4398","E01003563","Newham 011C",32.0011148272018
"4399","E01000918","Camden 028C",32
"4400","E01000959","Camden 019E",32
"4401","E01001784","Hackney 027E",32
"4402","E01003684","Redbridge 030B",32
"4403","E01004206","Tower Hamlets 013B",32
"4404","E01004740","Westminster 021A",32
"4405","E01004741","Westminster 024F",32
"4406","E01033325","Lewisham 008F",32
"4407","E01003781","Redbridge 026A",31.9958506224066
"4408","E01033710","Hackney 028E",31.9952153110048
"4409","E01001755","Hackney 025D",31.9874274661509
"4410","E01003580","Newham 005D",31.9844651575677
"4411","E01003624","Newham 024E",31.979020979021
"4412","E01000926","Camden 009E",31.9759036144578
"4413","E01002700","Islington 017C",31.9732888146912
"4414","E01002393","Hillingdon 020B",31.9713763702801
"4415","E01002556","Hounslow 022B",31.9630738522954
"4416","E01002543","Hillingdon 020E",31.9580022701476
"4417","E01003031","Lambeth 023A",31.9579646017699
"4418","E01001775","Hackney 024C",31.9559164733179
"4419","E01004376","Waltham Forest 025E",31.9540441176471
"4420","E01003999","Southwark 014E",31.9450934579439
"4421","E01000950","Camden 023D",31.9385065885798
"4422","E01032787","Tower Hamlets 011F",31.9349056603774
"4423","E01002817","Kensington and Chelsea 011D",31.9274447949527
"4424","E01002032","Haringey 010C",31.9264278799613
"4425","E01003632","Newham 020B",31.9222948438635
"4426","E01003185","Lambeth 007C",31.9214780600462
"4427","E01003932","Southwark 034B",31.9176854115729
"4428","E01032765","Tower Hamlets 004F",31.910209102091
"4429","E01004746","Westminster 021D",31.905
"4430","E01002892","Kensington and Chelsea 010E",31.9048877146631
"4431","E01001754","Hackney 025C",31.9034138218152
"4432","E01002832","Kensington and Chelsea 004D",31.9014454664915
"4433","E01003021","Lambeth 021A",31.9006828057107
"4434","E01004689","Westminster 019C",31.8989962032558
"4435","E01001737","Hackney 012B",31.8965517241379
"4436","E01003988","Southwark 018B",31.8948995363215
"4437","E01032768","Tower Hamlets 025E",31.8885714285714
"4438","E01004199","Tower Hamlets 002C",31.8780120481928
"4439","E01032722","Southwark 012F",31.8743693239152
"4440","E01004425","Waltham Forest 022C",31.8743416102333
"4441","E01003608","Newham 028D",31.8740581270183
"4442","E01004717","Westminster 011D",31.869168356998
"4443","E01004045","Southwark 027A",31.8548387096774
"4444","E01002749","Islington 006D",31.8504784688995
"4445","E01003105","Lambeth 003B",31.8503611971104
"4446","E01000939","Camden 024C",31.8488372093023
"4447","E01033698","Hackney 021F",31.8482293423272
"4448","E01033700","Hackney 021H",31.8466483011938
"4449","E01002780","Islington 014F",31.8466413181242
"4450","E01004296","Tower Hamlets 026D",31.8452914798206
"4451","E01004203","Tower Hamlets 005C",31.8396226415094
"4452","E01000905","Camden 012D",31.8346915017462
"4453","E01002887","Kensington and Chelsea 010A",31.8322147651007
"4454","E01002890","Kensington and Chelsea 010C",31.8293147208122
"4455","E01003605","Newham 028C",31.8157156220767
"4456","E01003493","Newham 025B",31.8088761632069
"4457","E01004693","Westminster 017B",31.8082524271845
"4458","E01003017","Lambeth 036D",31.806106870229
"4459","E01003994","Southwark 012E",31.805049088359
"4460","E01002825","Kensington and Chelsea 008B",31.8023983315954
"4461","E01000952","Camden 022A",31.8011695906433
"4462","E01032834","Southwark 003K",31.7987987987988
"4463","E01000862","Camden 018E",31.796110783736
"4464","E01003577","Newham 005C",31.7935779816514
"4465","E01001977","Haringey 011B",31.7919911012236
"4466","E01004691","Westminster 019E",31.7852848554251
"4467","E01003492","Newham 025A",31.7832310838446
"4468","E01004254","Tower Hamlets 023B",31.781175059952
"4469","E01002797","Islington 018B",31.7686567164179
"4470","E01002835","Kensington and Chelsea 016C",31.7666666666667
"4471","E01003160","Lambeth 022D",31.7596439169139
"4472","E01032773","Tower Hamlets 032D",31.7596439169139
"4473","E01000526","Brent 025D",31.7580529706514
"4474","E01002894","Kensington and Chelsea 017D",31.7434077079108
"4475","E01004029","Southwark 001A",31.7417883211679
"4476","E01003494","Newham 025C",31.7399232245681
"4477","E01003551","Newham 009A",31.7281348788198
"4478","E01003634","Newham 020D",31.722866894198
"4479","E01002836","Kensington and Chelsea 016D",31.7171853856563
"4480","E01003788","Redbridge 029D",31.7139256458727
"4481","E01002911","Kensington and Chelsea 019D",31.7114754098361
"4482","E01002665","Hounslow 016E",31.7031363967907
"4483","E01002752","Islington 009E",31.7021517553794
"4484","E01002099","Haringey 008A",31.698041692988
"4485","E01001907","Hammersmith and Fulham 022D",31.6971935007386
"4486","E01002810","Islington 003F",31.6875753920386
"4487","E01003734","Redbridge 033B",31.6836653386454
"4488","E01002781","Islington 012D",31.681718061674
"4489","E01002701","Islington 023A",31.6814371257485
"4490","E01000883","Camden 008C",31.6797432239658
"4491","E01003600","Newham 021B",31.6767764298094
"4492","E01002824","Kensington and Chelsea 008A",31.6644474034621
"4493","E01001961","Hammersmith and Fulham 002D",31.6638054363376
"4494","E01003979","Southwark 006E",31.6619047619048
"4495","E01003125","Lambeth 006E",31.6602209944751
"4496","E01002819","Kensington and Chelsea 012B",31.6572748267898
"4497","E01032584","Southwark 034E",31.6473317865429
"4498","E01004208","Tower Hamlets 013C",31.6443202979516
"4499","E01004264","Tower Hamlets 010C",31.6406504065041
"4500","E01033709","Hackney 027H",31.6291618828932
"4501","E01001851","Hammersmith and Fulham 010A",31.6280241935484
"4502","E01004627","Wandsworth 019F",31.6264840182648
"4503","E01004273","Tower Hamlets 014E",31.6264637002342
"4504","E01004330","Waltham Forest 028D",31.625386996904
"4505","E01001834","Hackney 014E",31.6132075471698
"4506","E01004732","Westminster 020B",31.6023391812865
"4507","E01003941","Southwark 006C",31.5920915712799
"4508","E01004332","Waltham Forest 028F",31.5834813499112
"4509","E01004214","Tower Hamlets 030A",31.5834564254062
"4510","E01033604","Westminster 009J",31.5804676753783
"4511","E01002395","Hillingdon 021B",31.5677570093458
"4512","E01003916","Southwark 020B",31.559039359573
"4513","E01004321","Tower Hamlets 021C",31.5499058380414
"4514","E01004260","Tower Hamlets 007B",31.5443548387097
"4515","E01003104","Lambeth 004C",31.5428226779252
"4516","E01004687","Westminster 019A",31.5419847328244
"4517","E01002834","Kensington and Chelsea 013B",31.5262295081967
"4518","E01004200","Tower Hamlets 005A",31.5259515570934
"4519","E01032785","Tower Hamlets 010E",31.5227586206897
"4520","E01004365","Waltham Forest 020A",31.5137157107232
"4521","E01033602","Westminster 009H",31.5120274914089
"4522","E01004737","Westminster 024C",31.5078979343864
"4523","E01003124","Lambeth 006D",31.5055900621118
"4524","E01004338","Waltham Forest 027C",31.5047923322684
"4525","E01004714","Westminster 011B",31.4995571302037
"4526","E01003615","Newham 013C",31.4949026876738
"4527","E01003016","Lambeth 036C",31.4928615766605
"4528","E01004665","Westminster 024A",31.4914163090129
"4529","E01003942","Southwark 006D",31.4787676935887
"4530","E01002702","Islington 023B",31.476724137931
"4531","E01003521","Newham 018B",31.4698884758364
"4532","E01002647","Hounslow 021A",31.4667042889391
